213;"Departamento de Justiça dos EUA divulgam ao mundo toda a corrupção de Lula e Dilma.";https://aosfatos.org/noticias/eua-nao-pediram-prisao-de-lula-e-dilma-ao-investigar-corrupcao-da-odebrecht/;https:www.aosfatos.org;08/11/2018;"EUA não pediram prisão de Lula e Dilma ao investigar corrupção da Odebrecht | Aos Fatos";FALSO
822;"Avião do filho do Lula ... [de] US$ 50 milhões. Pago com o dinheiro do povo brasileiro";https://piaui.folha.uol.com.br/lupa/2019/01/10/verificamos-lulinha-aviao/;https:piaui.folha.uol.com.brlupa;10/01/2019 16:55;"falso que filho de Lula tem avião de US$ 50 milhões";FALSO
322;"Paraná Pesquisas registrado no TSE: O mito Bolsonaro vence em todos os estados, porque o povo quer renovação!";https://apublica.org/2018/10/truco-pesquisa-falsa-mostra-bolsonaro-na-lideranca-em-todos-os-estados/;https:apublica.org;25/10/2018;"Pesquisa falsa mostra Bolsonaro na liderança em todos os estados - Agência Pública";FALSO
1029;"Nova etapa da Lava Jato pode banir PT, PMDB e PP da política brasileira";https://piaui.folha.uol.com.br/lupa/2018/05/18/verificamos-lava-jato-banir/;https:piaui.folha.uol.com.brlupa;18/05/2018 19:59;"#Verificamos: Nova etapa da Lava Jato não vai banir PT, PMDB e PP";FALSO
744;" graças aos soldados, e não aos sacerdotes, que podemos ter a religião que desejamos.  graças aos soldados, e não aos jornalistas, que temos liberdade de imprensa ....  graças aos soldados, e não aos políticos, que podemos votar";https://piaui.folha.uol.com.br/lupa/2019/03/11/verificamos-obama-soldados/;https:piaui.folha.uol.com.brlupa;11/03/2019 20:30;"#Verificamos: Não é de Obama discurso que associa soldados às liberdades democráticas";FALSO
478;"Os 10 países onde MAIS se trabalhou em um ano para pagar impostos.";https://apublica.org/2017/07/truco-corrente-no-whatsapp-usa-dados-errados-para-criticar-impostos/;https:apublica.org;12/07/2017;"Corrente no WhatsApp usa dados errados para criticar impostos - Agência Pública";FALSO
1385;"Herança maldita: Mandetta renova contratos de publicidade de R$ 1 bilhão firmados no governo Dilma. De forma silenciosa, no apagar das luzes do dia 26 de dezembro de 2019 e sem o aval do Planalto, o ministro da saúde Luiz Henrique Mandetta renovou contrat";https://aosfatos.org/noticias/e-falso-que-mandetta-renovou-contratos-de-publicidade-do-governo-dilma-sem-aval-do-planalto/;https:www.aosfatos.org;2020-04-06;"falso que Mandetta renovou contratos de publicidade do governo Dilma sem aval do Planalto | Aos Fatos";FALSO
826;"Bolsonaro autoriza execução da dívida da Globo de R$ 358 milhões de impostos sonegados";https://piaui.folha.uol.com.br/lupa/2019/01/09/verificamos-divida-globo/;https:piaui.folha.uol.com.brlupa;09/01/2019 18:36;"falsa notícia de que Bolsonaro autorizou execução de dívida da Globo";FALSO
271;"FUNCIONRIA DO IBOPE E DATA FOLHA DESMASCARA O INSTITUTO E FALA A VERDADE";https://aosfatos.org/noticias/mulher-que-acusa-ibope-e-datafolha-nunca-foi-funcionaria-e-usa-dados-falsos-sobre-pesquisas/;https:www.aosfatos.org;03/10/2018;"Mulher que acusa Ibope e Datafolha nunca foi funcionária e usa dados falsos sobre pesquisas | Aos Fatos";FALSO
42;"Portal Transparência mostra que gestão Bolsonaro tem o maior orçamento para educação da história";https://aosfatos.org/noticias/orcamento-da-educacao-no-governo-bolsonaro-nao-e-o-maior-da-historia/;https:www.aosfatos.org;11/06/2019;"Orçamento da Educação no governo Bolsonaro não é o ‘maior da história’ | Aos Fatos";FALSO
842;"Advogado de Lula vira réu por embolsar R$ 68 milhões da Fecomércio";https://piaui.folha.uol.com.br/lupa/2018/12/19/verificamos-zanin-reu-lava-jato/;https:piaui.folha.uol.com.brlupa;19/12/2018 19:13;"#Verificamos:  falsa informação de que advogado Cristiano Zanin é réu na Lava Jato";FALSO
1661;"Policiais federais, civis e militares invadiram o congresso nacional hoje e a mídia ficou caladinha.";http://aosfatos.org/noticias/video-de-policiais-invadindo-o-congresso-nacional-e-de-2017/;https:www.aosfatos.org;2020-04-23;"Vídeo de policiais invadindo o Congresso Nacional é de 2017 | Aos Fatos";FALSO
1043;"Bebê nasce com 18 kg e bate o recorde de maior bebê do mundo";https://checamos.afp.com/bebe-vista-nesta-foto-pesava-775-quilos-ao-nascer;https:checamos.afp.com;18/02/2020 20:48;"A bebê vista nesta foto pesava 7,75 quilos ao nascer | Checamos";FALSO
831;"O presidente eleito [Bolsonaro] e seu filho [Eduardo] votaram conta a Lei Brasileira de Inclusão LBI";https://piaui.folha.uol.com.br/lupa/2019/01/03/verificamos-bolsonaro-inclusao/;https:piaui.folha.uol.com.brlupa;03/01/2019 17:54;"#Verificamos: Bolsonaro e filho não votaram contra Lei Brasileira de Inclusão";FALSO
1025;"Juiz Sergio Moro manda carta pública para o povo brasileiro";https://piaui.folha.uol.com.br/lupa/2018/05/29/verificamos-moro-carta-publica/;https:piaui.folha.uol.com.brlupa;29/05/2018 18:44;"#Verificamos: Moro não mandou carta pública para o povo brasileiro";FALSO
1121;"Mais uma vez os Simpsons prevendo o futuro!! - Ao 1993 temporada 4 capítulo 21 - Corona virus";https://piaui.folha.uol.com.br/lupa/2020/03/03/verificamos-simpsons-previram-chegada-novo-coronavirus/;https:piaui.folha.uol.com.brlupa;03/03/2020 14:46;"#Verificamos:  falso que Os Simpsons previram a chegada do novo coronavírus | Agência Lupa";FALSO
261;"Vivemos numa época onde querem que os padres se casem e que os casados se divorciem. Querem que os héteros tenham relacionamentos líquidos sem compromisso, mas que os gays se casem na Igreja...";https://aosfatos.org/noticias/padre-fabio-de-melo-nao-publicou-mensagem-com-comentarios-contra-lgbts-e-favor-de-bolsonaro/;https:www.aosfatos.org;06/10/2018;"Padre Fábio de Melo não publicou mensagem com comentários contra LGBTs e a favor de Bolsonaro | Aos Fatos";FALSO
1012;"Dona de empresa de Curitiba que deu notas fiscais de reforma falsa no triplex é filiada ao PSDB";https://piaui.folha.uol.com.br/lupa/2018/07/03/verificamos-nota-triplex-psdb/;https:piaui.folha.uol.com.brlupa;03/07/2018 15:08;"#Verificamos: Sócios da Tallento Construtora, que emitiu nota de reforma sobre o triplex do Guarujá, não 'são filiados ao PSDB'";FALSO
1171;"Presidente da China diz que chegou a hora de o país liderar o mundo. Em meio ao protagonismo da China no combate ao novo coronavírus, inclusive auxiliando outros países contra a pandemia, o presidente Xi Jinping diz que este é o início de uma nova era de ";https://aosfatos.org/noticias/presidente-chines-nao-disse-que-pandemia-e-inicio-de-nova-era-para-o-socialismo/;https:www.aosfatos.org;2020-03-24;"Presidente chinês não disse que pandemia é início de nova era para o socialismo | Aos Fatos";FALSO
1080;"Bruno Maranhão, um dos líderes fortes do MST, foi preso com um avião carregado de drogas armas e grana, braço direito de lula nas invasões de terra. Direitos Humanos e agora. SE A GLOBO NAO MOSTRA A GENTE DIVULGA E VIRALIZA.";https://aosfatos.org/noticias/e-falso-que-video-mostre-lider-do-mst-sendo-preso-por-trafico-de-drogas/;https:www.aosfatos.org;16/01/2020;"falso que vídeo mostre líder do MST sendo preso por tráfico de drogas | Aos Fatos";FALSO
615;"BOMBA!  o fim de Gleisi Hoffmann! Vídeo que acaba com a petista de vez. Vazou um vídeo de reunião de cúpula; e a senadora petista diz que querem é desemprego em massa";https://piaui.folha.uol.com.br/lupa/2019/06/03/verificamos-gleisi-hoffmann-desemprego/;https:piaui.folha.uol.com.brlupa;03/06/2019 18:00;"#Verificamos:  falso que Gleisi Hoffmann defendeu desemprego em massa";FALSO
228;"URGENTE: PESQUISA Tracking BTG. Acabou de Sair para o Mercado Financeiro: Bolsonaro 77%. Haddad 23%";https://aosfatos.org/noticias/pesquisa-atribuida-ao-btg-pactual-tem-nova-versao-falsa/;https:www.aosfatos.org;27/10/2018;"Pesquisa atribuída ao BTG Pactual tem nova versão falsa | Aos Fatos";FALSO
928;"... E agora [Sergio Moro] aceita ser ministro, junto com ele [Fraga], no governo do Bozo sic imagem";https://piaui.folha.uol.com.br/lupa/2018/11/01/verificamos-sergio-moro-alberto-fraga/;https:piaui.folha.uol.com.brlupa;01/11/2018 16:47;"#Verificamos:  falso que Sergio Moro condenou Alberto Fraga";FALSO
38;"Bolsonaro autoriza Execução da dívida da Globo de mais de R$ 1 Bilhão de impostos sonegados";https://aosfatos.org/noticias/e-falso-que-bolsonaro-autorizou-execucao-de-divida-bilionaria-da-rede-globo/;https:www.aosfatos.org;13/06/2019;"É falso que Bolsonaro autorizou execução de dívida bilionária da Rede Globo | Aos Fatos";FALSO
296;"Bolsonaro é o meu candidato ideal Não. Mas vou votar nele Vou. Como eu classificaria o meu voto Voto útil.  Arnaldo Jabor";https://aosfatos.org/noticias/arnaldo-jabor-nao-escreveu-texto-em-que-declara-voto-em-jair-bolsonaro/;https:www.aosfatos.org;05/09/2018;"Arnaldo Jabor não escreveu texto em que declara voto em Jair Bolsonaro | Aos Fatos";FALSO
1009;"Morre idosa que foi presa por não pagar pensão do neto e sofreu estupro na cadeia";https://piaui.folha.uol.com.br/lupa/2018/07/12/verificamos-idosa-presa-estuprada/;https:piaui.folha.uol.com.brlupa;12/07/2018 19:50;"#Verificamos: é falsa notícia sobre idosa presa e estuprada por não pagar a pensão do neto";FALSO
548;"Pela primeira vez em 20 anos o orçamento anual saiu do vermelho. Bem vindo a nova era! Parabéns à equipe responsável";https://piaui.folha.uol.com.br/lupa/2019/07/19/verificamos-bolsonaro-vermelho/;https:piaui.folha.uol.com.brlupa;19/07/2019 18:58;"#Verificamos:  falso que Bolsonaro tenha tirado contas públicas do vermelho";FALSO
576;"O crime é impossível acabar totalmente porque a mente humana veio do macaco, um animal assassino";https://piaui.folha.uol.com.br/lupa/2019/07/03/verificamos-tuite-moro-macaco/;https:piaui.folha.uol.com.brlupa;03/07/2019 08:07;"#Verificamos:  falso tuíte de Moro afirmando que 'crime é impossível acabar porque a mente veio do macaco'";FALSO
1197;"Israel tem a melhor situação do mundo 1700 casos e 1 morte!!! Sem isolamento para os jovens. Não lotou hospitais, UTIs etc Isolou idosos e o grupo de risco, enfrentou o vírus Sem prejudicar a economia do país. Agora já no Brasil, país do Tupiniquim e o po";https://aosfatos.org/noticias/e-falso-que-israel-conseguiu-combater-o-coronavirus-isolando-apenas-idosos/;https:www.aosfatos.org;2020-03-26;"falso que Israel conseguiu combater o coronavírus isolando apenas idosos | Aos Fatos";FALSO
199;"Comissão de Direitos Humanos manda prender jovem que agrediu assaltante em MG";https://aosfatos.org/noticias/e-falso-que-comissao-de-direitos-humanos-mandou-prender-estudante-que-bateu-em-assaltante-em-mg/;https:www.aosfatos.org;29/11/2018;"É falso que Comissão de Direitos Humanos mandou prender estudante que bateu em assaltante em MG | Aos Fatos";FALSO
725;"Bomba atômica prestes a explodir! PF intercepta ligação telefônica entre Aécio e Gilmar Mendes, com confirmação de crimes entre ambos";https://piaui.folha.uol.com.br/lupa/2019/03/21/verificamos-aecio-gilmar/;https:piaui.folha.uol.com.brlupa;21/03/2019 18:13;"#Verificamos:  antiga e não confirma crimes gravação de conversa telefônica entre Gilmar e Aécio";FALSO
295;"Adélio Bispo de Oliveira é o nome do petista que tentou matar Jair Bolsonaro hoje em Juiz de Fora. Ele é filiado ao Partido dos Trabalhadores.";https://aosfatos.org/noticias/autor-de-ataque-jair-bolsonaro-nao-e-filiado-ao-pt/;https:www.aosfatos.org;06/09/2018;"Autor de ataque a Jair Bolsonaro não é filiado ao PT | Aos Fatos";FALSO
32;"ACM morreu em Julho de 2007, em um acidente de helicóptero. Poucas semanas antes fez um pronunciamento na tribuna do Senado, em plena vigência do 2 mandato de Lula, que até hoje não havia sido divulgado. Veja o que ele disse";https://aosfatos.org/noticias/e-falso-que-acm-morreu-em-acidente-de-helicoptero-apos-criticar-lula/;https:www.aosfatos.org;24/06/2019;"É falso que ACM morreu em acidente de helicóptero semanas após criticar Lula | Aos Fatos";FALSO
651;"Câncer é um fungo! E bicarbonato de sódio ajuda a curar o câncer, diz Oncologista";https://piaui.folha.uol.com.br/lupa/2019/05/02/verificamos-bicarbonato-de-sodio-cura-cancer/;https:piaui.folha.uol.com.brlupa;02/05/2019 19:59;"#Verificamos:  falso que bicarbonato de sódio cura câncer";FALSO
805;"Policial é estuprada por oito menores e morta com 32 facadas na zona norte do Rio de Janeiro";https://piaui.folha.uol.com.br/lupa/2019/01/22/verificamos-policial-estuprada-menores-facadas/;https:piaui.folha.uol.com.brlupa;22/01/2019 16:54;"#Verificamos:  falso que policial foi estuprada e morta por menores do RJ com 32 facadas";FALSO
324;"Tracking BTG que acabou de sair para o mercado financeiro: Bolsonaro, 52%, Haddad, 48%. P.S.: Votos válidos.";https://apublica.org/2018/10/truco-pesquisa-falsa-coloca-bolsonaro-com-52-e-haddad-com-48/;https:apublica.org;23/10/2018;"Pesquisa falsa coloca Bolsonaro com 52% e Haddad, com 48% - Agência Pública";FALSO
182;"Por falta de público, Posse simbólica de Lula é cancelada em Curitiba";https://aosfatos.org/noticias/pt-nao-convocou-posse-simbolica-de-lula-nem-cancelou-evento-por-falta-de-publico/;https:www.aosfatos.org;01/01/2019;"PT  não convocou 'posse simbólica' de Lula nem cancelou evento por falta de público | Aos Fatos";FALSO
174;"Governo Bolsonaro em 7 dias de governo tira meio milhão de pessoas da pobreza: medo da auditoria causa debandada de beneficiários do Bolsa Família";https://aosfatos.org/noticias/nao-e-verdade-que-520-mil-usuarios-sairam-do-bolsa-familia-por-medo-de-auditoria-de-bolsonaro/;https:www.aosfatos.org;11/01/2019;"Não é verdade que 520 mil usuários saíram do Bolsa Família por medo de auditoria de Bolsonaro | Aos Fatos";FALSO
821;"Governo de Bolsonaro, em 7 dias de governo, tira meio milhão de pessoas da pobreza. Medo da auditoria causa debandada de beneficiários do Bolsa Família";https://piaui.folha.uol.com.br/lupa/2019/01/10/verificamos-bolsa-familia/;https:piaui.folha.uol.com.brlupa;10/01/2019 18:24;"falso que 500 mil pessoas saíram do Bolsa Família desde o início do ano";FALSO
311;"BOMBA: PF pode prender todos artistas que receberam dinheiro da Lei Rouanet.";https://aosfatos.org/noticias/policia-federal-nao-vai-prender-artistas-que-receberam-da-lei-rouanet/;https:www.aosfatos.org;19/06/2018;"Polícia Federal não vai prender artistas que receberam da Lei Rouanet | Aos Fatos";FALSO
7;"Câncer no seio não precisa mais fazer cirurgia. Presidente Bolsonaro vai autorizar a importação dessa tecnologia de Israel. Embora chamado de machista, foi o único presidente que se lembrou em primeiro lugar das mulheres Vamos divulgar!";https://aosfatos.org/noticias/e-falso-que-bolsonaro-importara-tecnologia-que-remove-cancer-de-mama-sem-cirurgia/;https:www.aosfatos.org;16/07/2019;"É falso que Bolsonaro importará tecnologia que remove câncer de mama sem cirurgia | Aos Fatos";FALSO
242;"Vaza áudio: Haddad e Manuela tramando contra Exército e Bolsonaro";https://aosfatos.org/noticias/nao-houve-vazamento-de-audio-de-haddad-e-manuela-em-trama-contra-exercito/;https:www.aosfatos.org;17/10/2018;"Não houve 'vazamento de áudio' de Haddad e Manuela em trama contra Exército | Aos Fatos";FALSO
1873;"GOVERNADOR Rui Costa PEDE PARA A prefeita de Porto Seguro INVENTAR 200 DOENTES PARA RECEBER VERBA DE BOLSONARO.";http://aosfatos.org/noticias/e-falso-que-rui-costa-pediu-para-prefeita-de-porto-seguro-inventar-200-casos-de-covid-19/;https:www.aosfatos.org;2020-04-29;"falso que Rui Costa pediu para prefeita de Porto Seguro inventar 200 casos de Covid-19 | Aos Fatos";FALSO
1143;"Para o ministro [Luís Roberto Barroso], Bolsonaro foi corajoso e demonstrou ser um grande líder, pois não abandona sua nação nem em momentos difíceis como o que estamos passando agora, com a pandemia do COVID-19.";https://aosfatos.org/noticias/e-falso-que-barroso-declarou-apoio-manifestacoes-bolsonaristas-de-15-de-marco/;https:www.aosfatos.org;2020-03-17;"falso que Barroso declarou apoio às manifestações bolsonaristas de 15 de março | Aos Fatos";FALSO
1013;"Trump avisa: posso intervir militarmente no Brasil para acabar com a corrupção";https://piaui.folha.uol.com.br/lupa/2018/07/02/verificamos-trump-intervencao/;https:piaui.folha.uol.com.brlupa;02/07/2018 15:41;"#Verificamos: Trump não vai intervir militarmente no Brasil para acabar com a corrupção";FALSO
308;"Está no site do governo: Lula doou R$ 25 milhões a grupos terroristas";https://aosfatos.org/noticias/lula-nao-doou-r-25-mi-terroristas-site-distorce-ajuda-do-brasil-a-palestinos/;https:www.aosfatos.org;30/07/2018;"Lula não doou R$ 25 mi a terroristas; site distorce ajuda do Brasil a palestinos | Aos Fatos";FALSO
638;"Golaço do presidente [Bolsonaro]. Se você não compartilhar ninguém ficará sabendo. A Globo não mostra";https://piaui.folha.uol.com.br/lupa/2019/05/13/verificamos-ferrovia-bolsonaro/;https:piaui.folha.uol.com.brlupa;13/05/2019 21:37;"#Verificamos:  antigo vídeo de construção de ferrovia atribuída ao governo Bolsonaro";FALSO
310;"Cai a hipócrita: Odebrecht delata Marina Silva: mais de R$ 1 milhão";https://aosfatos.org/noticias/site-distorce-fatos-sobre-doacoes-eleitorais-da-odebrecht-a-marina-silva/;https:www.aosfatos.org;10/07/2018;"Site distorce fatos sobre doações eleitorais da Odebrecht a Marina Silva | Aos Fatos";FALSO
188;"O PT foi tão bom para o trabalhador, mas tão bom, que o salário mínimo é menor que o auxílio reclusão. No governo do PT, o ladrão ganha mais do que o trabalhador.";https://aosfatos.org/noticias/auxilio-reclusao-nao-foi-criado-pelo-PT-e-raramente-supera-o-salario-minimo/;https:www.aosfatos.org;27/12/2018;"Auxílio-reclusão não foi criado pelo PT e valor depende de contribuição ao INSS | Aos Fatos";FALSO
1038;"Médico quebra o silêncio: A vacina contra a gripe é o que está causando um surto mortal de gripe";https://piaui.folha.uol.com.br/lupa/2018/05/15/verificamos-surto-gripe-vacina/;https:piaui.folha.uol.com.brlupa;15/05/2018 13:00;"#Verificamos: vacina contra gripe não causa 'surto mortal' nos EUA";FALSO
317;"Sem qualquer aviso prévio, Exército começa a fiscalizar senadores em Brasília";https://aosfatos.org/noticias/nao-o-exercito-nao-esta-fiscalizando-o-senado-noticia-e-falsa/;https:www.aosfatos.org;16/05/2018;"Não, o Exército não está fiscalizando o Senado; notícia é falsa | Aos Fatos";FALSO
660;"Lula é eleito pela revista inglesa The Economist como o maior ladrão do mundo";https://piaui.folha.uol.com.br/lupa/2019/04/26/verificamos-economist-lula/;https:piaui.folha.uol.com.brlupa;26/04/2019 17:40;"#Verificamos:  falsa capa da The Economist que coloca Lula como político mais corrupto do mundo";FALSO
880;"Quem quiser dar aula, que faça isso por gosto e não por salário. Se quiser ganhar melhor, peça demissão e vá para o ensino privado imagem";https://piaui.folha.uol.com.br/lupa/2018/11/24/verificamos-jaques-wagner-professor/;https:piaui.folha.uol.com.brlupa;24/11/2018 11:28;"#Verificamos: Jaques Wagner não disse que professor deve dar aula por gosto, não pelo salário";FALSO
1495;"O FDA, a agência americana de regulamentação de remédios, aprovou o uso de hidroxicloroquina em todos os pacientes com o Covid-19.";https://aosfatos.org/noticias/e-falso-que-fda-aprovou-uso-da-hidroxicloroquina-para-todos-os-pacientes-com-covid-19/;https:www.aosfatos.org;2020-04-13;"falso que FDA aprovou uso da hidroxicloroquina para todos os pacientes com Covid-19 | Aos Fatos";FALSO
177;"Promotor manda prender lutadora de UFC que reagiu a assalto e espancou criminoso no Rio de Janeiro";https://aosfatos.org/noticias/nao-e-verdade-que-promotor-pediu-prisao-de-lutadora-de-MMA-que-reagiu-assalto-no-rio/;https:www.aosfatos.org;08/01/2019;"Não é verdade que promotor pediu prisão de lutadora de MMA que reagiu a assalto no Rio | Aos Fatos";FALSO
1046;"Primeiras fotos da Terra enviadas pela missão espacial Chadrayan2 da India";https://checamos.afp.com/estas-supostas-fotos-da-terra-nao-tem-conexao-alguma-com-missao-lunar-chandrayaan-2;https:checamos.afp.com;17/02/2020 19:50;"Estas supostas fotos da Terra não têm conexão alguma com a missão lunar Chandrayaan-2 | Checamos";FALSO
722;"O Exército Brasileiro conseguiu, ontem, encontrar água ao perfurar um poço em Caicó, no Nordeste";https://piaui.folha.uol.com.br/lupa/2019/03/25/verificamos-poco-artesiano-exercito-nordeste/;https:piaui.folha.uol.com.brlupa;25/03/2019 14:32;"#Verificamos:  antiga foto de poço perfurado pelo Exército no Nordeste";FALSO
87;"Marcelo Odebrecht afirma em depoimento à justiça que governo PT mandou dinheiro para o narcotráfico do Rio, as Farc, sequestradores e traficantes internacionais.";https://aosfatos.org/noticias/marcelo-odebrecht-nao-disse-que-governos-do-pt-enviaram-dinheiro-para-traficantes/;https:www.aosfatos.org;22/04/2019;"Marcelo Odebrecht não disse que governos do PT enviaram dinheiro para traficantes | Aos Fatos";FALSO
106;"O Exército Brasileiro conseguiu, ontem, encontrar água ao perfurar um poço em Caicó, no nordeste. A água jorrou com força e foi encontrada em um terreno onde atualmente funciona um complexo de creches cujo abastecimento hídrico é feito por caminhão pipa.";https://aosfatos.org/noticias/obras-do-exercito-em-pocos-artesianos-no-nordeste-nao-sao-do-governo-bolsonaro/;https:www.aosfatos.org;26/03/2019;"Obras do Exército em poços artesianos no Nordeste não são do governo Bolsonaro | Aos Fatos";FALSO
60;"Bolsonaro assina decreto que proíbe drogas em universidades e choca alunos.";https://aosfatos.org/noticias/bolsonaro-nao-assinou-decreto-que-proibe-consumo-de-drogas-em-universidades/;https:www.aosfatos.org;22/05/2019;"Bolsonaro não assinou decreto que proíbe consumo de drogas em universidades | Aos Fatos";FALSO
556;"Reforma: Homem - 65 [anos de idade mínima para se aposentar]. Mulheres - 62. Parlamentar - 8 [anos de contribuição para se aposentar]";https://piaui.folha.uol.com.br/lupa/2019/07/12/verificamos-reforma-congressista/;https:piaui.folha.uol.com.brlupa;12/07/2019 18:38;"#Verificamos:  falso que reforma da previdência permite que congressista se aposente com oito anos de contribuição";FALSO
277;"RAPAZ VAI SER NO PRIMEIRO TURNO! #17";https://aosfatos.org/noticias/imagens-de-caravana-de-motos-sao-de-romaria-e-nao-de-apoio-bolsonaro/;https:www.aosfatos.org;24/09/2018;"Imagens de caravana de motos são de romaria, e não de apoio a Bolsonaro | Aos Fatos";FALSO
490;"Isso foi ao vivo. A Globo não teve como evitar esse desabafo do Ciro Gomes. Foi bem cedo no Bom Dia Brasil, pois, imediatamente após, algumas pessoas do Congresso e do Senado ligaram para a Rede Globo e retiraram o vídeo da pauta dos demais telejornais do";https://apublica.org/2017/04/truco-desabafo-de-ciro-gomes-escondido-pela-globo-e-noticia-falsa/;https:apublica.org;11/04/2017;"Desabafo de Ciro Gomes escondido pela Globo é notícia falsa - Agência Pública";FALSO
1213;"OMS recua e diz que governos devem pensar em quem precisa garantir o pão de cada dia";https://piaui.folha.uol.com.br/lupa/2020/03/31/oms-restricoes-covoravirus/;https:piaui.folha.uol.com.brlupa;2020-03-31 18:54:37;"#Verificamos:  falso que OMS mudou de posição sobre restrições de movimento durante epidemia de Covid-19 | Agência Lupa";FALSO
159;"Uma fonte ligada a ABIN confirmaram nessa tarde que a Polícia Rodoviária Federal deteve nessa tarde, próxima a cidade de Itaguará, cerca de 68 km de Brumadinho, um venezuelano e um cubano. ...";https://aosfatos.org/noticias/PRF-nao-prendeu-cubano-e-venezuelano-por-suspeita-de-terrorismo-em-Brumadinho/;https:www.aosfatos.org;28/01/2019;"PRF não prendeu cubano e venezuelano por suspeita de terrorismo em Brumadinho | Aos Fatos";FALSO
250;"A Fundação Transparência Política Internacional apontou o deputado federal Jair Messias Bolsonaro como o político mais honesto do mundo.";https://aosfatos.org/noticias/bolsonaro-nao-foi-eleito-o-politico-mais-honesto-do-mundo/;https:www.aosfatos.org;15/10/2018;"Bolsonaro não foi eleito o político mais honesto do mundo | Aos Fatos";FALSO
178;"URGENTE! Ministro Paulo Guedes acaba de anunciar o fim do BOLSA-BANDIDO, o auxílio reclusão!!";https://aosfatos.org/noticias/e-falso-que-paulo-guedes-anunciou-o-fim-do-auxilio-reclusao/;https:www.aosfatos.org;08/01/2019;"É falso que Paulo Guedes anunciou o fim do auxílio-reclusão | Aos Fatos";FALSO
